durationSeconds,name,type,phase,startTimeSeconds,frozen,id,relativeTimeSeconds
7200,Codeforces Round 572 (Div. 2),CF,FINISHED,1562339100,False,1189,149297268
7200,Educational Codeforces Round 67 (Rated for Div. 2),ICPC,FINISHED,1561905900,False,1187,149730468
8100,Codeforces Round 571 (Div. 2),CF,FINISHED,1561710000,False,1186,149926368
8100,Codeforces Round 570 (Div. 3),ICPC,FINISHED,1561559700,False,1183,150076668
7200,Codeforces Round 569 (Div. 1),CF,FINISHED,1561136700,False,1179,150499668
7200,Codeforces Round 569 (Div. 2),CF,FINISHED,1561136700,False,1180,150499668
8100,Codeforces Round 568 (Div. 2),CF,FINISHED,1560955500,False,1185,150680868
7200,Codeforces Round 567 (Div. 2),CF,FINISHED,1560677700,False,1181,150958668
7200,Codeforces Round 566 (Div. 2),CF,FINISHED,1560258300,False,1182,151378068
7200,Codeforces Round 565 (Div. 3),ICPC,FINISHED,1560090900,False,1176,151545468
7200,Codeforces Round 564 (Div. 1),CF,FINISHED,1559909100,False,1172,151727268
7200,Codeforces Round 564 (Div. 2),CF,FINISHED,1559909100,False,1173,151727268
7200,Educational Codeforces Round 66 (Rated for Div. 2),ICPC,FINISHED,1559745300,False,1175,151891068
7200,Codeforces Round 563 (Div. 2),CF,FINISHED,1559570700,False,1174,152065668
8100,Codeforces Global Round 3,CF,FINISHED,1559399700,False,1148,152236668
2700,Testing Round 15 (Unrated),CF,FINISHED,1559375100,False,1177,152261268
9000,Kotlin Heroes: Episode 1,ICPC,FINISHED,1559054100,False,1170,152582268
7200,Codeforces Round 562 (Div. 1),CF,FINISHED,1558884900,False,1168,152751468
7200,Codeforces Round 562 (Div. 2),CF,FINISHED,1558884900,False,1169,152751468
518400,Kotlin Heroes: Practice 1,ICPC,FINISHED,1558535700,False,1171,153100668
7200,Codeforces Round 561 (Div. 2),CF,FINISHED,1558105500,False,1166,153530868
7200,Educational Codeforces Round 65 (Rated for Div. 2),ICPC,FINISHED,1557930900,False,1167,153705468
7200,Codeforces Round 560 (Div. 3),ICPC,FINISHED,1557844500,False,1165,153791868
7200,Codeforces Round 559 (Div. 1),CF,FINISHED,1557671700,False,1158,153964668
7200,Codeforces Round 559 (Div. 2),CF,FINISHED,1557671700,False,1159,153964668
7200,Codeforces Round 558 (Div. 2),CF,FINISHED,1557414300,False,1163,154222068
7200,"Mathforces: Tech Scouts Online Test 2018 (just fun and practice, unofficial, unrated)",IOI,FINISHED,1557043500,False,1164,154592868
7200,Codeforces Round 557 (Div. 1) [based on Forethought Future Cup - Final Round],CF,FINISHED,1556989500,False,1161,154646868
7200,Codeforces Round 557 (Div. 2) [based on Forethought Future Cup - Final Round],CF,FINISHED,1556989500,False,1162,154646868
7200,Forethought Future Cup - Final Round (Onsite Finalists Only),CF,FINISHED,1556989500,False,1147,154646868
7200,Educational Codeforces Round 64 (Rated for Div. 2),ICPC,FINISHED,1556721300,False,1156,154915068
1209600,VRt Contest 2019 (marathon),IOI,FINISHED,1556614800,False,1160,155021568
7200,Codeforces Round 556 (Div. 1),CF,FINISHED,1556548500,False,1149,155087868
7200,Codeforces Round 556 (Div. 2),CF,FINISHED,1556548500,False,1150,155087868
7200,Codeforces Round 555 (Div. 3),ICPC,FINISHED,1556289300,False,1157,155347068
7200,Codeforces Round 554 (Div. 2),CF,FINISHED,1556116500,False,1152,155519868
7200,Educational Codeforces Round 63 (Rated for Div. 2),ICPC,FINISHED,1555943700,False,1155,155692668
9000,Forethought Future Cup - Elimination Round,CF,FINISHED,1555783500,False,1146,155852868
7200,Codeforces Round 553 (Div. 2),CF,FINISHED,1555601700,False,1151,156034668
7200,Codeforces Round 552 (Div. 3),ICPC,FINISHED,1555425300,False,1154,156211068
7200,Codeforces Round 551 (Div. 2),CF,FINISHED,1555164300,False,1153,156472068
7200,Codeforces Global Round 2,CF,FINISHED,1554550500,False,1119,157085868
7200,April Fools Day Contest 2019,ICPC,FINISHED,1554131100,False,1145,157505268
7200,Codeforces Round 550 (Div. 3),ICPC,FINISHED,1554041100,False,1144,157595268
7200,Codeforces Round 549 (Div. 1),CF,FINISHED,1553965800,False,1142,157670568
7200,Codeforces Round 549 (Div. 2),CF,FINISHED,1553965800,False,1143,157670568
7200,Educational Codeforces Round 62 (Rated for Div. 2),ICPC,FINISHED,1553267100,False,1140,158369268
7200,Codeforces Round 548 (Div. 2),CF,FINISHED,1553182500,False,1139,158453868
7200,Codeforces Round 547 (Div. 3),ICPC,FINISHED,1553006100,False,1141,158630268
7200,Codeforces Round 546 (Div. 2),CF,FINISHED,1552322100,False,1136,159314268
9000,Codeforces Round 545 (Div. 1),CF,FINISHED,1552035900,False,1137,159600468
9000,Codeforces Round 545 (Div. 2),CF,FINISHED,1552035900,False,1138,159600468
7200,Codeforces Round 544 (Div. 3),ICPC,FINISHED,1551971100,False,1133,159665268
8100,Educational Codeforces Round 61 (Rated for Div. 2),ICPC,FINISHED,1551798300,False,1132,159838068
7200,"Codeforces Round 543 (Div. 1, based on Technocup 2019 Final Round)",CF,FINISHED,1551627300,False,1120,160009068
7200,"Codeforces Round 543 (Div. 2, based on Technocup 2019 Final Round)",CF,FINISHED,1551627300,False,1121,160009068
10800,Technocup 2019 - Final,CF,FINISHED,1551601800,False,1112,160034568
259200,Microsoft Q# Coding Contest - Winter 2019,ICPC,FINISHED,1551459600,False,1116,160176768
7200,Codeforces Round 542 [Alex Lopashev Thanks-Round] (Div. 1),CF,FINISHED,1551022500,False,1129,160613868
7200,Codeforces Round 542 [Alex Lopashev Thanks-Round] (Div. 2),CF,FINISHED,1551022500,False,1130,160613868
7200,Codeforces Round 541 (Div. 2),CF,FINISHED,1550917200,False,1131,160719168
259200,Microsoft Q# Coding Contest - Winter 2019 - Warmup,ICPC,FINISHED,1550854800,False,1115,160781568
8100,Codeforces Round 540 (Div. 3),ICPC,FINISHED,1550586900,False,1118,161049468
7200,Educational Codeforces Round 60 (Rated for Div. 2),ICPC,FINISHED,1550504400,False,1117,161131968
9000,Codeforces Round 539 (Div. 1),CF,FINISHED,1550334900,False,1109,161301468
9000,Codeforces Round 539 (Div. 2),CF,FINISHED,1550334900,False,1113,161301468
7200,Codeforces Round 538 (Div. 2),CF,FINISHED,1549807500,False,1114,161828868
7200,Codeforces Global Round 1,CF,FINISHED,1549546500,False,1110,162089868
7200,CodeCraft-19 and Codeforces Round 537 (Div. 2),CF,FINISHED,1549208100,False,1111,162428268
9600,Codeforces Round 536 (Div. 2),CF,FINISHED,1548938100,False,1106,162698268
7200,Educational Codeforces Round 59 (Rated for Div. 2),ICPC,FINISHED,1548516900,False,1107,163119468
7200,Codeforces Round 535 (Div. 3),ICPC,FINISHED,1548254100,False,1108,163382268
7200,Codeforces Round 534 (Div. 1),CF,FINISHED,1548167700,False,1103,163468668
7200,Codeforces Round 534 (Div. 2),CF,FINISHED,1548167700,False,1104,163468668
7200,Codeforces Round 533 (Div. 2),CF,FINISHED,1547985900,False,1105,163650468
7200,Codeforces Round 532 (Div. 2),CF,FINISHED,1547390100,False,1100,164246268
7200,Educational Codeforces Round 58 (Rated for Div. 2),ICPC,FINISHED,1547217300,False,1101,164419068
7200,Codeforces Round 531 (Div. 3),ICPC,FINISHED,1547044500,False,1102,164591868
9000,Codeforces Round 530 (Div. 1),CF,FINISHED,1546706100,False,1098,164930268
9000,Codeforces Round 530 (Div. 2),CF,FINISHED,1546706100,False,1099,164930268
10800,Hello 2019,CF,FINISHED,1546613100,False,1097,165023268
9600,Good Bye 2018,CF,FINISHED,1546180500,False,1091,165455868
7200,Educational Codeforces Round 57 (Rated for Div. 2),ICPC,FINISHED,1546007700,False,1096,165628668
7200,Codeforces Round 529 (Div. 3),ICPC,FINISHED,1545921300,False,1095,165715068
7200,"Codeforces Round 528 (Div. 1, based on Technocup 2019 Elimination Round 4)",CF,FINISHED,1545572100,False,1086,166064268
7200,"Codeforces Round 528 (Div. 2, based on Technocup 2019 Elimination Round 4)",CF,FINISHED,1545572100,False,1087,166064268
7200,Technocup 2019 - Elimination Round 4,CF,FINISHED,1545572100,False,1085,166064268
172800,Технокубок 2019 - Ознакомительный Раунд 4,CF,FINISHED,1545395700,False,1094,166240668
7200,Codeforces Round 527 (Div. 3),ICPC,FINISHED,1545143700,False,1092,166492668
9000,Avito Cool Challenge 2018,CF,FINISHED,1544970900,False,1081,166665468
7200,Educational Codeforces Round 56 (Rated for Div. 2),ICPC,FINISHED,1544884500,False,1093,166751868
7200,Codeforces Round 526 (Div. 1),CF,FINISHED,1544459700,False,1083,167176668
7200,Codeforces Round 526 (Div. 2),CF,FINISHED,1544459700,False,1084,167176668
18000,"2018-2019 Russia Open High School Programming Contest (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",ICPC,FINISHED,1544342700,False,1090,167293668
7200,Codeforces Round 525 (Div. 2),CF,FINISHED,1543934100,False,1088,167702268
18000,"2018-2019 ICPC, NEERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",ICPC,FINISHED,1543734300,False,1089,167902068
7200,Educational Codeforces Round 55 (Rated for Div. 2),ICPC,FINISHED,1543415700,False,1082,168220668
9000,Mail.Ru Cup 2018 Round 3,CF,FINISHED,1543163700,False,1056,168472668
8100,Codeforces Round 524 (Div. 2),CF,FINISHED,1543044900,False,1080,168591468
7200,Codeforces Round 523 (Div. 2),CF,FINISHED,1542901500,False,1061,168734868
8400,"Codeforces Round 522 (Div. 1, based on Technocup 2019 Elimination Round 3)",CF,FINISHED,1542557100,False,1078,169079268
8400,"Codeforces Round 522 (Div. 2, based on Technocup 2019 Elimination Round 3)",CF,FINISHED,1542557100,False,1079,169079268
8400,Technocup 2019 - Elimination Round 3,CF,FINISHED,1542557100,False,1032,169079268
172800,Технокубок 2019 - Ознакомительный Раунд 3,CF,FINISHED,1542380700,False,1050,169255668
7200,Codeforces Round 521 (Div. 3),ICPC,FINISHED,1542378900,False,1077,169257468
7200,Codeforces Round 520 (Div. 2),CF,FINISHED,1542209700,False,1062,169426668
7200,Educational Codeforces Round 54 (Rated for Div. 2),ICPC,FINISHED,1542033300,False,1076,169603068
9000,Mail.Ru Cup 2018 Round 2,CF,FINISHED,1541860500,False,1055,169775868
7200,Lyft Level 5 Challenge 2018 - Final Round,CF,FINISHED,1541355000,False,1044,170281368
9000,Lyft Level 5 Challenge 2018 - Final Round (Open Div. 1),CF,FINISHED,1541355000,False,1074,170281368
9000,Lyft Level 5 Challenge 2018 - Final Round (Open Div. 2),CF,FINISHED,1541355000,False,1075,170281368
7200,Codeforces Round 519 by Botan Investments,CF,FINISHED,1540740900,False,1043,170895468
7200,Educational Codeforces Round 53 (Rated for Div. 2),ICPC,FINISHED,1540478100,False,1073,171158268
7200,"Codeforces Round 518 (Div. 1) [Thanks, Mail.Ru!]",CF,FINISHED,1540398900,False,1067,171237468
7200,"Codeforces Round 518 (Div. 2) [Thanks, Mail.Ru!]",CF,FINISHED,1540398900,False,1068,171237468
7200,"Codeforces Round 517 (Div. 1, based on Technocup 2019 Elimination Round 2)",CF,FINISHED,1540109400,False,1071,171526968
7200,"Codeforces Round 517 (Div. 2, based on Technocup 2019 Elimination Round 2)",CF,FINISHED,1540109400,False,1072,171526968
7200,Technocup 2019 - Elimination Round 2,CF,FINISHED,1540109400,False,1031,171526968
18000,"2018-2019 ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,1540022700,False,1070,171613668
172800,Технокубок 2019 - Ознакомительный Раунд 2,CF,FINISHED,1539932700,False,1049,171703668
9000,Mail.Ru Cup 2018 Round 1,CF,FINISHED,1539880500,False,1054,171755868
7200,"Codeforces Round 516 (Div. 1, by Moscow Team Olympiad)",CF,FINISHED,1539511500,False,1063,172124868
7200,"Codeforces Round 516 (Div. 2, by Moscow Team Olympiad)",CF,FINISHED,1539511500,False,1064,172124868
7200,Codeforces Round 515 (Div. 3),ICPC,FINISHED,1539354900,False,1066,172281468
259200,Mail.Ru Cup 2018 - Practice Round,CF,FINISHED,1539335100,False,1057,172301268
7200,Educational Codeforces Round 52 (Rated for Div. 2),ICPC,FINISHED,1539269400,False,1065,172366968
7200,Lyft Level 5 Challenge 2018 - Elimination Round,CF,FINISHED,1538931900,False,1033,172704468
7200,Codeforces Round 514 (Div. 2),CF,FINISHED,1538750100,False,1059,172886268
9000,"Codeforces Round 513 by Barcelona Bootcamp (rated, Div. 1 + Div. 2)",CF,FINISHED,1538636700,False,1060,172999668
7200,"Codeforces Round 512 (Div. 1, based on Technocup 2019 Elimination Round 1)",CF,FINISHED,1537707900,False,1053,173928468
7200,"Codeforces Round 512 (Div. 2, based on Technocup 2019 Elimination Round 1)",CF,FINISHED,1537707900,False,1058,173928468
7200,Technocup 2019 - Elimination Round 1,CF,FINISHED,1537707900,False,1030,173928468
18000,"Bubble Cup 11 - Finals [Online Mirror, Div. 1]",ICPC,FINISHED,1537612500,False,1045,174023868
18000,"Bubble Cup 11 - Finals [Online Mirror, Div. 2]",ICPC,FINISHED,1537612500,False,1046,174023868
7200,Codeforces Round 511 (Div. 1),CF,FINISHED,1537540500,False,1034,174095868
7200,Codeforces Round 511 (Div. 2),CF,FINISHED,1537540500,False,1047,174095868
172800,Технокубок 2019 - Ознакомительный Раунд 1,CF,FINISHED,1537531500,False,1048,174104868
1209600,Huawei Honorcup Marathon 1,IOI,FINISHED,1537462800,False,1052,174173568
7200,Educational Codeforces Round 51 (Rated for Div. 2),ICPC,FINISHED,1537454700,False,1051,174181668
7200,Codeforces Round 510 (Div. 2),CF,FINISHED,1537171500,False,1042,174464868
7200,Codeforces Round 509 (Div. 2),CF,FINISHED,1537094100,False,1041,174542268
7200,Educational Codeforces Round 50 (Rated for Div. 2),ICPC,FINISHED,1536330900,False,1036,175305468
7200,Codeforces Round 508 (Div. 2),CF,FINISHED,1536248100,False,1038,175388268
7200,"Codeforces Round 507 (Div. 1, based on Olympiad of Metropolises)",CF,FINISHED,1536165300,False,1039,175471068
7200,"Codeforces Round 507 (Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,1536165300,False,1040,175471068
7200,"Manthan, Codefest 18 (rated, Div. 1 + Div. 2)",CF,FINISHED,1535898900,False,1037,175737468
8100,"AIM Tech Round 5 (rated, Div. 1 + Div. 2)",CF,FINISHED,1535387700,False,1028,176248668
7200,Codeforces Round 506 (Div. 3),ICPC,FINISHED,1535122200,False,1029,176514168
8100,"Codeforces Round 505 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,1534685700,False,1025,176950668
7200,Educational Codeforces Round 49 (Rated for Div. 2),ICPC,FINISHED,1534602900,False,1027,177033468
8100,"Codeforces Round 504 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,1534516500,False,1023,177119868
10800,VK Cup 2018 - Final,CF,FINISHED,1534059600,False,951,177576768
7200,"Codeforces Round 503 (by SIS, Div. 1)",CF,FINISHED,1533994500,False,1019,177641868
7200,"Codeforces Round 503 (by SIS, Div. 2)",CF,FINISHED,1533994500,False,1020,177641868
9600,"Codeforces Round 502 (in memory of Leopoldo Taravilse, Div. 1 + Div. 2)",CF,FINISHED,1533737100,False,1017,177899268
7200,Educational Codeforces Round 48 (Rated for Div. 2),ICPC,FINISHED,1533307500,False,1016,178328868
7200,Codeforces Round 501 (Div. 3),ICPC,FINISHED,1533047700,False,1015,178588668
9000,Codeforces Round 500 (Div. 1) [based on EJOI],CF,FINISHED,1532938500,False,1012,178697868
9000,Codeforces Round 500 (Div. 2) [based on EJOI],CF,FINISHED,1532938500,False,1013,178697868
7200,Codeforces Round 499 (Div. 1),CF,FINISHED,1532617500,False,1010,179018868
7200,Codeforces Round 499 (Div. 2),CF,FINISHED,1532617500,False,1011,179018868
604800,Codeforces Marathon Round 2,IOI,FINISHED,1532434500,False,1014,179201868
7200,Codeforces Round 498 (Div. 3),ICPC,FINISHED,1531751700,False,1006,179884668
7200,Educational Codeforces Round 47 (Rated for Div. 2),ICPC,FINISHED,1531578900,False,1009,180057468
7800,Codeforces Round 497 (Div. 1),CF,FINISHED,1531492500,False,1007,180143868
7800,Codeforces Round 497 (Div. 2),CF,FINISHED,1531492500,False,1008,180143868
7200,Codeforces Round 496 (Div. 3),ICPC,FINISHED,1531150500,False,1005,180485868
259200,Microsoft Q# Coding Contest - Summer 2018,ICPC,FINISHED,1530892800,False,1002,180743568
7200,Codeforces Round 495 (Div. 2),CF,FINISHED,1530808500,False,1004,180827868
7200,Codeforces Round 494 (Div. 3),ICPC,FINISHED,1530628500,False,1003,181007868
7200,Codeforces Round 493 (Div. 1),CF,FINISHED,1530453900,False,997,181182468
7200,Codeforces Round 493 (Div. 2),CF,FINISHED,1530453900,False,998,181182468
259200,Microsoft Q# Coding Contest - Summer 2018 - Warmup,ICPC,FINISHED,1530288000,False,1001,181348368
7200,Educational Codeforces Round 46 (Rated for Div. 2),ICPC,FINISHED,1530110100,False,1000,181526268
7200,"Codeforces Round 492 (Div. 1) [Thanks, uDebug!]",CF,FINISHED,1529858100,False,995,181778268
7200,"Codeforces Round 492 (Div. 2) [Thanks, uDebug!]",CF,FINISHED,1529858100,False,996,181778268
7200,Codeforces Round 491 (Div. 2),CF,FINISHED,1529768100,False,991,181868268
7200,Codeforces Round 490 (Div. 3),ICPC,FINISHED,1529591700,False,999,182044668
7200,Codeforces Round 489 (Div. 2),CF,FINISHED,1529339700,False,992,182296668
9000,Codeforces Round 488 by NEAR (Div. 1),CF,FINISHED,1529166900,False,993,182469468
9000,Codeforces Round 488 by NEAR (Div. 2),CF,FINISHED,1529166900,False,994,182469468
7200,Codeforces Round 487 (Div. 2),CF,FINISHED,1528724100,False,989,182912268
7200,Educational Codeforces Round 45 (Rated for Div. 2),ICPC,FINISHED,1528625100,False,990,183011268
7200,Codeforces Round 486 (Div. 3),ICPC,FINISHED,1527863700,False,988,183772668
7800,Codeforces Round 485 (Div. 1),CF,FINISHED,1527608100,False,986,184028268
7800,Codeforces Round 485 (Div. 2),CF,FINISHED,1527608100,False,987,184028268
10800,Avito Code Challenge 2018,CF,FINISHED,1527432600,False,981,184203768
7200,Educational Codeforces Round 44 (Rated for Div. 2),ICPC,FINISHED,1526913900,False,985,184722468
7200,Codeforces Round 484 (Div. 2),CF,FINISHED,1526574900,False,982,185061468
7200,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,1526395500,False,983,185240868
7200,"Codeforces Round 483 (Div. 2) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,1526395500,False,984,185240868
7200,Codeforces Round 482 (Div. 2),CF,FINISHED,1526308500,False,979,185327868
9000,Codeforces Round 481 (Div. 3),ICPC,FINISHED,1526202300,False,978,185434068
7200,Codeforces Round 480 (Div. 2),CF,FINISHED,1525791900,False,980,185844468
7200,Codeforces Round 479 (Div. 3),ICPC,FINISHED,1525615500,False,977,186020868
7200,Codeforces Round 478 (Div. 2),CF,FINISHED,1525183500,False,975,186452868
7200,Educational Codeforces Round 43 (Rated for Div. 2),ICPC,FINISHED,1525099200,False,976,186537168
9000,"Codeforces Round 477 (rated, Div. 1, based on VK Cup 2018 Round 3)",CF,FINISHED,1525007700,False,966,186628668
9000,"Codeforces Round 477 (rated, Div. 2, based on VK Cup 2018 Round 3)",CF,FINISHED,1525007700,False,967,186628668
9000,VK Cup 2018 - Round 3,CF,FINISHED,1525007700,False,925,186628668
7200,"Codeforces Round 476 (Div. 2) [Thanks, Telegram!]",CF,FINISHED,1524677700,False,965,186958668
604800,VK Cup 2018 - Wild-card Round 2,IOI,FINISHED,1524152100,False,927,187484268
7200,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),CF,FINISHED,1523973900,False,963,187662468
7200,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 2),CF,FINISHED,1523973900,False,964,187662468
18000,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",ICPC,FINISHED,1523689500,False,958,187946868
7200,Educational Codeforces Round 42 (Rated for Div. 2),ICPC,FINISHED,1523370900,False,962,188265468
9000,"Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)",CF,FINISHED,1523117100,False,960,188519268
7200,Educational Codeforces Round 41 (Rated for Div. 2),ICPC,FINISHED,1522850700,False,961,188785668
7200,Codeforces Round 473 (Div. 2),CF,FINISHED,1522771500,False,959,188864868
7200,April Fools Contest 2018,ICPC,FINISHED,1522596900,False,952,189039468
8100,"Codeforces Round 472 (rated, Div. 1, based on VK Cup 2018 Round 2)",CF,FINISHED,1521905700,False,956,189730668
8100,"Codeforces Round 472 (rated, Div. 2, based on VK Cup 2018 Round 2)",CF,FINISHED,1521905700,False,957,189730668
8100,VK Cup 2018 - Round 2,CF,FINISHED,1521905700,False,924,189730668
9000,Codeforces Round 471 (Div. 2),CF,FINISHED,1521822900,False,955,189813468
10800,Educational Codeforces Round 40 (Rated for Div. 2),ICPC,FINISHED,1521698700,False,954,189937668
7200,VK Cup 2018 - Wild-card Round 1,ICPC,FINISHED,1521300900,False,926,190335468
7200,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),ICPC,FINISHED,1521300900,False,953,190335468
7200,"Codeforces Round 470 (rated, Div. 1, based on VK Cup 2018 Round 1)",CF,FINISHED,1520696100,False,947,190940268
7200,"Codeforces Round 470 (rated, Div. 2, based on VK Cup 2018 Round 1)",CF,FINISHED,1520696100,False,948,190940268
7200,VK Cup 2018 - Round 1,CF,FINISHED,1520696100,False,923,190940268
9000,Codeforces Round 469 (Div. 1),CF,FINISHED,1520583000,False,949,191053368
9000,Codeforces Round 469 (Div. 2),CF,FINISHED,1520583000,False,950,191053368
7200,Educational Codeforces Round 39 (Rated for Div. 2),ICPC,FINISHED,1520348700,False,946,191287668
7200,"Codeforces Round 468 (Div. 1, based on Technocup 2018 Final Round)",CF,FINISHED,1520177700,False,930,191458668
7200,"Codeforces Round 468 (Div. 2, based on Technocup 2018 Final Round)",CF,FINISHED,1520177700,False,931,191458668
10800,Технокубок 2018 - Финал (только для онсайт-финалистов),CF,FINISHED,1520152800,False,944,191483568
86400,VK Cup 2018 - Квалификация 2,CF,FINISHED,1520004900,False,929,191631468
7200,Codeforces Round 467 (Div. 1),CF,FINISHED,1519574700,False,936,192061668
7200,Codeforces Round 467 (Div. 2),CF,FINISHED,1519574700,False,937,192061668
86400,VK Cup 2018 - Квалификация 1,CF,FINISHED,1519486500,False,928,192149868
7200,Codeforces Round 466 (Div. 2),CF,FINISHED,1519464900,False,940,192171468
7200,Codeforces Round 465 (Div. 2),CF,FINISHED,1519058100,False,935,192578268
7200,Codeforces Round 464 (Div. 2),CF,FINISHED,1518861900,False,939,192774468
7200,Educational Codeforces Round 38 (Rated for Div. 2),ICPC,FINISHED,1518793500,False,938,192842868
7200,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",CF,FINISHED,1518705300,False,932,192931068
7200,Codeforces Round 462 (Div. 1),CF,FINISHED,1518609900,False,933,193026468
7200,Codeforces Round 462 (Div. 2),CF,FINISHED,1518609900,False,934,193026468
7200,Codeforces Round 461 (Div. 2),CF,FINISHED,1518023700,False,922,193612668
7200,Educational Codeforces Round 37 (Rated for Div. 2),ICPC,FINISHED,1517582100,False,920,194054268
10800,AIM Tech Mini Marathon 1,IOI,FINISHED,1517500800,False,921,194135568
7200,Codeforces Round 460 (Div. 2),CF,FINISHED,1517403900,False,919,194232468
7200,Codeforces Round 459 (Div. 1),CF,FINISHED,1517236500,False,917,194399868
7200,Codeforces Round 459 (Div. 2),CF,FINISHED,1517236500,False,918,194399868
10800,"Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)",CF,FINISHED,1516462500,False,914,195173868
7200,Codeforces Round 457 (Div. 2),CF,FINISHED,1516372500,False,916,195263868
7200,Educational Codeforces Round 36 (Rated for Div. 2),ICPC,FINISHED,1515848700,False,915,195787668
9000,Hello 2018,CF,FINISHED,1515422700,False,913,196213668
7200,Codeforces Round 456 (Div. 2),CF,FINISHED,1515162900,False,912,196473468
9000,Good Bye 2017,CF,FINISHED,1514562000,False,908,197074368
7200,Educational Codeforces Round 35 (Rated for Div. 2),ICPC,FINISHED,1514469900,False,911,197166468
7200,Codeforces Round 455 (Div. 2),CF,FINISHED,1514392500,False,909,197243868
7200,Технокубок 2018 - Отборочный Раунд 4,CF,FINISHED,1514037900,False,904,197598468
7200,"Codeforces Round 454 (Div. 1, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,1514037900,False,906,197598468
7200,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,1514037900,False,907,197598468
5400,Testing Round 14 (Unrated),CF,FINISHED,1513940700,False,910,197695668
172800,Технокубок 2018 - Ознакомительный Раунд 4,CF,FINISHED,1513861200,False,905,197775168
7200,Codeforces Round 453 (Div. 1),CF,FINISHED,1513697700,False,901,197938668
7200,Codeforces Round 453 (Div. 2),CF,FINISHED,1513697700,False,902,197938668
7200,Codeforces Round 452 (Div. 2),CF,FINISHED,1513492500,False,899,198143868
7200,Codeforces Round 451 (Div. 2),CF,FINISHED,1513424100,False,898,198212268
7200,Educational Codeforces Round 34 (Rated for Div. 2),ICPC,FINISHED,1513091100,False,903,198545268
7200,Codeforces Round 450 (Div. 2),CF,FINISHED,1513008300,False,900,198628068
8100,Codeforces Round 449 (Div. 1),CF,FINISHED,1512223500,False,896,199412867
8100,Codeforces Round 449 (Div. 2),CF,FINISHED,1512223500,False,897,199412868
7200,Codeforces Round 448 (Div. 2),CF,FINISHED,1511712300,False,895,199924068
7200,Educational Codeforces Round 33 (Rated for Div. 2),ICPC,FINISHED,1511449500,False,893,200186868
7200,Codeforces Round 447 (Div. 2),CF,FINISHED,1511099700,False,894,200536668
7200,Codeforces Round 446 (Div. 1),CF,FINISHED,1510929300,False,891,200707068
7200,Codeforces Round 446 (Div. 2),CF,FINISHED,1510929300,False,892,200707068
9000,Технокубок 2018 - Отборочный Раунд 3,CF,FINISHED,1510502700,False,886,201133668
9000,"Codeforces Round 445 (Div. 1, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,1510502700,False,889,201133668
9000,"Codeforces Round 445 (Div. 2, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,1510502700,False,890,201133668
7200,Educational Codeforces Round 32,ICPC,FINISHED,1510239900,False,888,201396468
259200,Технокубок 2018 - Ознакомительный Раунд 3,CF,FINISHED,1510239600,False,885,201396768
9000,Codeforces Round 444 (Div. 2),CF,FINISHED,1509725100,False,887,201911268
7200,Educational Codeforces Round 31,ICPC,FINISHED,1509113100,False,884,202523268
7200,Codeforces Round 443 (Div. 1),CF,FINISHED,1509029100,False,878,202607268
7200,Codeforces Round 443 (Div. 2),CF,FINISHED,1509029100,False,879,202607268
7200,Codeforces Round 442 (Div. 2),CF,FINISHED,1508773500,False,877,202862868
18000,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,1508573100,False,883,203063268
7200,"Codeforces Round 441 (Div. 1, by Moscow Team Olympiad)",CF,FINISHED,1508151900,False,875,203484468
7200,"Codeforces Round 441 (Div. 2, by Moscow Team Olympiad)",CF,FINISHED,1508151900,False,876,203484468
7200,"Codeforces Round 440 (Div. 1, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,1508054700,False,871,203581668
7200,"Codeforces Round 440 (Div. 2, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,1508054700,False,872,203581668
7200,Technocup 2018 - Elimination Round 2,CF,FINISHED,1508054700,False,870,203581668
7200,Educational Codeforces Round 30,ICPC,FINISHED,1507817100,False,873,203819268
